RTlexdec,RTnaming,Word,Familiarity,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.319940614,6.106354513,dice,3.43,young,N,3.761200116,-2.041522307,1.609437912,0.3458,0.94569,1.386294361,1.098612289,4,9,8.473971,12.35184,15,6.045005314,17,6.047372179,15,6.045005314,0,0,1.098612289,0.693147181,38,16,C,obst,burst,voiced,9.407139948,9.816730689,28
6.564208074,6.131443857,shah,1.63,young,N,4.304065093,3.023131248,0.693147181,0,0.34352,0.693147181,0,4,3,8.115873,12.41582,1,1.098612289,6,3.970291914,1,1.098612289,0,0,1.791759469,3.931825633,78,0,C,obst,frication,voiceless,7.966239777,8.082711134,8
6.316749438,6.165207748,self,5.4,young,N,6.538139824,0.779869164,4.709530201,3.00027,0.65696,1.609437912,1.386294361,4,2,8.393489,13.13741,4,3.970291914,4,3.970291914,4,3.970291914,0,0,0,0,831,0,C,obst,frication,voiceless,11.79886352,12.47590511,30
6.457099272,6.1119107,raid,3.27,young,N,5.38907173,2.316378415,1.609437912,0.68988,1.71898,1.609437912,0.693147181,4,3,8.344352,12.61695,9,7.765144903,25,7.590852124,7,5.978885765,1.098612289,7.582229194,2.944438979,7.368970402,311,129,C,cont,short,voiced,10.45463905,11.35426965,29
6.549221466,6.05161847,ram,3.43,young,N,4.584967479,1.694595721,1.609437912,0.33521,1.58519,1.945910149,1.791759469,3,14,7.455045,12.61695,19,5.659482216,23,5.789960171,17,5.648974238,0.693147181,0.693147181,1.791759469,3.737669618,110,59,C,cont,short,voiced,9.423514392,9.974039208,27
6.433277656,6.090857291,log,3.63,young,N,4.905274778,-0.382992252,2.302585093,1.0954,1.40907,2.197224577,2.63905733,3,16,7.164258,12.33756,13,4.795790546,7,4.770684624,6,4.672828834,1.945910149,1.386294361,0,0,206,28,C,cont,short,voiced,10.64287403,11.00381504,29
6.564997329,6.07924646,shin,3.7,young,N,3.496507561,0.423814247,1.609437912,0.46267,1.35401,1.791759469,1.098612289,4,8,8.960164,12.41582,17,9.988425949,20,10.09637806,17,9.988425949,0,0,1.386294361,7.817222786,51,6,C,obst,frication,voiceless,8.970940398,10.3181106,21
6.54672802,6.117436187,rut,3.27,young,N,3.33220451,0.664976304,1.386294361,0.55863,1.63235,1.791759469,0,3,14,7.316517,11.08883,13,8.53542596,15,8.449770515,11,8.445482344,0.693147181,6.08221891,1.386294361,2.995732274,40,20,C,cont,short,voiced,9.962510893,10.27560268,24
6.495929988,6.132747072,ire,2.1,young,N,3.433987204,1.05444107,1.098612289,0.20559,0,1.098612289,0,3,4,8.014038,12.14893,12,5.631211782,14,5.634789603,11,5.627621114,0,0,1.098612289,0.693147181,30,0,V,cont,long,voiced,13.05036671,13.08531343,9
6.479906516,6.118757773,hick,3.47,young,N,3.091042453,0.200670695,0.693147181,0,1,1.386294361,0,4,13,8.53727,13.19451,21,5.991464547,22,5.991464547,21,5.991464547,0,0,0.693147181,0,42,0,C,obst,frication,voiceless,12.02770526,12.03854117,23
6.37038032,6.094472297,ship,3.97,young,N,6.677083461,1.221762346,4.718498871,4.12743,1.27905,1.098612289,3.737669618,4,8,8.353791,12.41582,25,5.942799375,28,6.063785209,25,5.942799375,0,0,1.386294361,3.912023005,1295,83,C,obst,frication,voiceless,8.970940398,10.3181106,29
6.553306427,6.089044875,mush,3.1,young,N,3.218875825,-0.54696467,1.098612289,0.97095,0.03881,0.693147181,0.693147181,4,13,8.233626,11.10166,15,4.997212274,12,4.574710979,12,4.574710979,1.386294361,3.951243719,0,0,24,0,C,cont,short,voiced,11.57229754,11.73079111,25
6.449126708,6.164787403,scene,4.63,young,N,7.372746366,1.902157779,1.945910149,0.46729,0.72691,2.397895273,1.609437912,5,1,9.19363,11.1627,2,4.753590191,25,6.889591308,2,4.753590191,0,0,3.17805383,6.765038977,1995,0,C,obst,frication,voiceless,11.51558193,11.68499465,27
6.443908656,6.183736435,trench,2.87,young,N,4.553876892,1.663505134,2.302585093,0.80838,1.04876,2.397895273,2.302585093,6,2,9.930656,12.29809,10,5.192956851,10,5.192956851,10,5.192956851,0,0,0,0,181,1,C,obst,burst,voiceless,13.53631768,13.67863644,29
6.322385691,6.09356977,rat,4.23,young,N,5.056245805,0.278804398,2.302585093,0.36916,1.04141,2.197224577,3.828641396,3,19,7.819405,12.61695,24,9.816403446,20,9.706072662,19,9.705707121,1.609437912,7.557994959,0,0,435,6,C,cont,short,voiced,9.423514392,9.974039208,29
6.681105588,6.163946184,kelp,2.17,young,N,2.890371758,1.609437912,0.693147181,0,0,0.693147181,0.693147181,4,1,7.629339,12.17537,4,5.755742214,4,5.755742214,4,5.755742214,0,0,0,0,17,0,C,obst,burst,voiceless,7.70616297,7.948385285,15
6.60459402,6.183323808,vamp,2.27,young,N,2.197224577,-0.182321557,1.386294361,0.98769,0.86661,2.079441542,1.098612289,4,6,7.636405,10.87098,13,4.905274778,12,4.86753445,12,4.86753445,0.693147181,1.791759469,0,0,4,6,C,obst,frication,voiced,9.517383798,9.829356503,23
6.292661136,6.127087501,snake,3.47,young,N,5.575949103,1.299282984,2.079441542,0.46879,1.28801,1.945910149,4.564348191,5,5,8.450063,9.89868,19,7.413367336,22,7.473069088,19,7.413367336,0,0,1.386294361,4.634728988,412,42,C,obst,frication,voiceless,8.543835122,9.120962561,29
6.360715086,6.07924646,ink,4.2,young,N,5.105945474,0.934639871,2.63905733,1.33751,0.53926,1.609437912,2.302585093,3,3,7.825224,14.18403,19,6.466144724,21,6.481577129,18,6.455198563,0,0,1.098612289,2.397895273,174,6,V,cont,short,voiced,8.948715834,9.882366056,29
6.606244699,6.113903394,muck,2.7,young,N,4.663439094,-0.89416087,1.945910149,0.50494,0.99446,1.791759469,1.386294361,4,14,7.915155,11.10166,14,5.493061443,14,5.493061443,14,5.493061443,0,0,0,0,93,42,C,cont,short,voiced,11.57229754,11.73079111,20
6.50578406,6.18887995,fee,4.1,young,N,5.451038454,1.079062155,1.609437912,0.11234,1.00914,1.386294361,2.197224577,3,12,7.586524,11.81574,15,7.513709248,38,10.13281196,13,7.504942068,0.693147181,0,3.218875825,10.05719528,571,2,C,obst,frication,voiceless,10.3571077,10.48634542,27
6.514327431,6.186208624,fad,3.21,young,N,4.043051268,2.068970242,1.791759469,0.30085,0.94566,0.693147181,0.693147181,3,14,7.533614,11.54842,19,8.605020902,18,8.617943095,15,8.601350499,1.386294361,2.944438979,1.098612289,4.49980967,154,0,C,obst,frication,voiceless,10.34810927,10.86509576,27
6.474877863,6.21620682,fig,3,young,N,4.234106505,0.755948082,1.098612289,0.19439,0.88003,1.386294361,3.465735903,3,16,7.486023,11.91551,16,6.190315406,15,6.188264123,14,6.02827852,0.693147181,0.693147181,0,0,97,0,C,obst,frication,voiceless,10.95397695,11.89310695,25
6.335001059,6.15634319,thing,6.1,young,N,9.182249492,-0.666380527,2.48490665,2.17804,0.99852,2.48490665,1.386294361,5,2,10.040679,14.65437,19,6.774223886,19,6.774223886,19,6.774223886,0,0,0,0,18602,0,C,obst,frication,voiceless,11.10814013,11.59620907,30
6.373865716,6.103676538,ray,3.5,young,N,4.110873864,-1.487548095,1.945910149,1.02738,0.86309,2.397895273,3.135494216,3,12,7.509728,12.61695,32,8.414495793,49,10.35475424,30,8.410275909,0.693147181,0,2.944438979,10.19969567,298,6,C,cont,short,voiced,10.45463905,11.35426965,28
6.411933204,6.170865175,inn,3.57,young,N,5.135798437,0.859132318,1.098612289,0.25164,0.67038,0.693147181,1.098612289,3,1,7.766055,14.18403,2,2.397895273,20,10.09637806,1,0.693147181,0,0,2.944438979,10.09596569,205,0,V,cont,short,voiced,13.15094695,13.23782728,28
6.248758286,6.115008733,lot,5.17,young,N,8.652597828,-0.51854423,1.609437912,0.19612,0.48181,1.945910149,1.609437912,3,17,7.562001,12.33756,23,8.638348313,28,8.93115543,21,8.615408239,0.693147181,0.693147181,1.945910149,7.56112159,6389,0,C,cont,short,voiced,10.64287403,11.00381504,30
6.513675116,6.141392036,shay,1.27,young,N,0.693147181,-0.587786665,0.693147181,0,0.65002,0,0,4,4,8.660209,12.41582,32,8.414495793,49,10.35475424,31,8.414495793,0.693147181,0,2.944438979,10.19969567,6,0,C,obst,frication,voiceless,8.838986793,9.02569612,10
6.345566183,6.138374792,fun,6.27,young,N,6.71417053,-0.11194076,2.079441542,1.0135,0,1.609437912,1.098612289,3,13,7.383782,10.97013,13,6.23636959,20,8.407155086,12,6.146329258,0,0,2.079441542,8.286269453,823,0,C,obst,frication,voiceless,8.880446451,9.364862411,26
6.228017785,6.131878451,dress,5.5,young,N,7.324489979,0.786060762,3.135494216,0.94107,1.55295,2.995732274,3.401197382,5,5,9.09293,11.03329,10,6.693323668,13,7.04053639,10,6.693323668,0,0,1.386294361,5.81711116,1562,1467,C,obst,burst,voiced,10.58852695,10.89997483,28
6.392151592,6.12249281,snack,5.67,young,N,4.077537444,-0.199128675,1.609437912,0.21506,1.00466,1.098612289,1.386294361,5,6,8.523911,9.89868,22,7.330405212,28,7.33171497,22,7.330405212,0,0,1.945910149,1.098612289,101,0,C,obst,frication,voiceless,8.543835122,9.120962561,29
6.465880304,6.184561177,thug,2.97,young,N,3.091042453,1.810108608,1.098612289,0.21266,0.80193,0.693147181,0,4,4,8.613587,14.65437,17,4.762173935,17,4.762173935,17,4.762173935,0,0,0,0,86,0,C,obst,frication,voiceless,7.677863501,8.143807977,30
6.479507608,6.191339471,fin,2.87,young,N,4.189654742,0.962810748,0.693147181,0,0.99697,2.197224577,2.63905733,3,17,7.936042,11.91551,17,9.988425949,20,10.09637806,16,9.988334088,0,0,1.386294361,7.817222786,139,0,C,obst,frication,voiceless,10.95397695,11.89310695,20
6.424642094,6.166887362,fur,3.67,young,N,5.811140993,1.003846623,1.609437912,0.64697,0.7613,1.386294361,1.945910149,3,6,7.437861,10.97013,6,3.433987204,18,8.830543011,5,2.890371758,0,0,2.564949357,8.826147399,379,17,C,obst,frication,voiceless,10.30095409,10.50826789,29
6.535241271,6.228511004,fen,1.8,young,N,3.258096538,0.590868331,0.693147181,0,0.98909,1.098612289,1.098612289,3,14,7.798885,11.81574,15,8.467372496,16,8.475954443,14,8.467372496,0,0,0.693147181,3.737669618,57,0,C,obst,frication,voiceless,9.173676388,10.62558656,8
6.336754932,6.175243375,fan,4.55,young,N,5.231108617,-0.038809275,1.609437912,0.13371,1.69503,2.079441542,2.833213344,3,16,7.819724,11.54842,18,9.101863896,15,9.101083386,14,9.09907356,1.386294361,2.079441542,0,0,299,108,C,obst,frication,voiceless,10.34810927,10.86509576,26
6.417516289,6.125558282,scent,4.27,young,N,5.541263545,2.314419551,1.609437912,0.07542,1.23954,1.945910149,0.693147181,5,2,9.227557,11.1627,13,6.920671504,14,7.014814351,13,6.920671504,0,0,0.693147181,4.615120517,284,83,C,obst,frication,voiceless,11.79886352,12.47590511,29
6.538761917,6.213207118,fir,2.07,young,N,3.737669618,-0.251314428,1.386294361,0.35057,0.77171,1.098612289,3.465735903,3,10,7.529023,11.91551,4,4.682131227,18,8.830543011,3,4.663439094,0,0,2.708050201,8.814776089,53,0,C,obst,frication,voiceless,10.30095409,10.50826789,14
6.36736352,6.121395717,moan,3.4,young,N,4.219507705,-0.953246438,1.609437912,0.31062,1.92393,1.098612289,0,4,5,8.331961,12.23054,4,3.891820298,29,7.390181428,4,3.891820298,0,0,3.258096538,7.360103973,57,237,C,cont,short,voiced,10.29603627,11.00029822,29
6.366298612,6.191953408,fruit,5.6,young,N,6.93439721,0.264391635,2.890371758,0.97683,0.67537,1.791759469,3.663561646,5,0,8.6893,11.69309,3,4.430816799,22,5.480638923,3,4.430816799,0,0,2.995732274,5.056245805,1217,7,C,obst,frication,voiceless,12.68663595,12.77547468,29
6.510779038,6.220391343,salve,2.1,young,N,2.772588722,1.491654877,1.945910149,0.50326,0.84802,1.609437912,0.693147181,5,5,8.891021,11.97534,4,1.945910149,4,8.280204233,3,1.386294361,0.693147181,1.386294361,0.693147181,8.279443488,8,10,C,obst,frication,voiceless,9.473242953,9.871480756,17
6.420808929,6.148468296,bunch,5.03,young,N,5.669880923,0.437703359,1.098612289,0,1.18233,1.791759469,1.609437912,5,6,8.952195,11.86562,7,4.189654742,7,4.189654742,7,4.189654742,0,0,0,0,340,59,C,obst,burst,voiced,11.61771782,11.69964567,30
6.40198353,6.124464549,purse,4.43,young,N,5.123963979,-0.405465108,1.791759469,0.14094,1.34216,1.945910149,1.791759469,5,6,8.91533,10.97119,3,3.761200116,7,4.820281566,3,3.761200116,0,0,1.609437912,4.406719247,185,64,C,obst,burst,voiceless,10.38865685,10.71148012,26
6.627260648,6.127960292,knack,2.3,young,N,3.988984047,0.628608659,1.386294361,0.59167,0.13304,0.693147181,0,5,2,8.299059,10.87338,22,7.330405212,28,7.33171497,22,7.330405212,0,0,1.945910149,1.098612289,54,0,C,cont,short,voiced,9.631744444,10.88211438,27
6.577819632,6.264159877,gauge,3.37,young,N,4.127134385,0.648975962,1.791759469,0.24597,1.49162,1.098612289,2.708050201,5,2,8.415792,11.36615,1,2.564949357,10,6.340359304,1,2.564949357,0,0,2.302585093,6.318968114,29,66,C,obst,burst,voiced,9.497247144,10.0038305,30
6.308335208,6.163525308,crash,4.6,young,N,5.846438775,0.438370545,2.397895273,0.10614,1.5965,2.833213344,1.791759469,5,5,9.015417,11.27694,25,5.141663557,23,4.890349128,21,4.882801923,1.609437912,3.688879454,1.098612289,0.693147181,277,335,C,obst,burst,voiceless,11.08304983,11.59553718,30
6.633792005,6.187853361,grail,2.1,young,N,3.218875825,1.937941979,0.693147181,0,0,0.693147181,0,5,3,8.788972,11.50271,19,5.455321115,40,6.188264123,19,5.455321115,0,0,3.091042453,5.537334267,24,0,C,obst,burst,voiced,11.31994733,11.7487167,14
6.374905562,6.158672466,north,4.93,young,N,7.385851078,0.992929444,3.871201011,1.29746,0,1.386294361,2.772588722,5,3,9.447868,12.79025,3,5.918893854,3,5.863631176,2,5.627621114,0.693147181,4.553876892,0.693147181,4.317488114,806,0,C,cont,short,voiced,9.34171945,9.959442465,28
6.475725432,6.171282974,grain,3.5,young,N,6.146329258,1.920956433,1.791759469,0.27935,0.7988,2.48490665,2.302585093,5,5,9.034959,11.50271,22,6.52649486,43,6.793466133,22,6.52649486,0,0,3.091042453,5.347107531,615,0,C,obst,burst,voiced,11.31994733,11.7487167,27
6.490981468,6.167516491,noose,2.4,young,N,3.295836866,0.628608659,1.098612289,0,0.69563,1.609437912,1.098612289,5,4,8.997732,12.79025,5,4.709530201,12,4.454347296,4,4.110873864,0.693147181,3.931825633,2.197224577,3.258096538,31,0,C,cont,short,voiced,6.924612396,8.379539026,23
6.336400862,6.179395343,peace,4.7,young,N,7.375882148,1.846453061,2.833213344,1.52658,0,1.791759469,2.708050201,5,0,9.125205,12.47506,1,5.293304825,9,5.924255797,1,5.293304825,0,0,2.197224577,5.170483995,1596,0,C,obst,burst,voiceless,10.8030593,11.40749828,29
6.459152998,6.074195945,mist,3.57,young,N,5.455321115,1.977162693,2.079441542,0.7969,0.88863,1.609437912,1.386294361,4,11,8.665089,11.99945,11,5.710427017,12,5.323009979,10,5.323009979,0.693147181,4.584967479,1.098612289,0,278,15,C,cont,short,voiced,11.89237509,12.45603727,27
6.323803252,6.12905021,text,4.67,young,N,6.230481448,0.960563556,1.945910149,1.31948,0.82976,1.609437912,2.564949357,4,3,8.296946,13.30255,2,6.12249281,2,6.12249281,2,6.12249281,0,0,0,0,687,0,C,obst,burst,voiceless,11.02990954,11.72143445,29
6.404947427,6.153795959,peach,3.9,young,N,3.871201011,-1.216395324,1.098612289,0,1.01342,1.609437912,2.302585093,5,5,9.122227,12.47506,9,7.00488199,14,7.064759028,9,7.00488199,0,0,1.791759469,4.234106505,104,0,C,obst,burst,voiceless,10.8030593,11.40749828,30
6.556366339,6.12402672,pelt,2.28,young,N,3.218875825,1.244794799,1.386294361,0,1.90359,1.791759469,0,4,5,8.238235,12.47506,10,5.998936562,13,6.056784013,10,5.998936562,0,0,1.386294361,3.218875825,24,39,C,obst,burst,voiceless,9.095826985,10.18092988,21
6.707571132,6.158672466,whelp,2.2,young,N,0.693147181,-0.587786665,1.098612289,0,1.14511,1.098612289,0,5,1,9.046406,12.5978,4,5.755742214,4,5.755742214,4,5.755742214,0,0,0,0,1,0,C,cont,short,voiced,11.51039226,11.64805059,12
6.345004582,6.113903394,waist,4.81,young,N,5.905361848,1.405552178,2.48490665,1.42816,0.27297,1.098612289,1.098612289,5,0,9.393779,12.79014,1,2.48490665,7,4.828313737,1,2.48490665,0,0,1.945910149,4.736198448,384,0,C,cont,short,voiced,10.83952209,11.43657344,28
6.471356624,6.12249281,waltz,3.23,young,N,2.890371758,0.510825624,1.098612289,0,1.93462,1.386294361,0.693147181,5,0,8.162359,12.79014,1,0.693147181,2,3.433987204,1,0.693147181,0,0,0.693147181,3.401197382,26,27,C,cont,short,voiced,10.59443231,10.97207009,25
6.430880095,6.204153641,fuss,3.5,young,N,5.703782475,0.661648514,2.079441542,0.72785,1.0939,1.945910149,0,4,3,8.220027,10.97013,5,1.791759469,9,6.999422468,4,1.791759469,0.693147181,0,1.791759469,6.994849986,283,109,C,obst,frication,voiceless,8.880446451,9.364862411,29
6.708462523,6.243195555,bough,2.3,young,N,3.091042453,0.711496319,0.693147181,0,0.94945,0.693147181,0,5,6,8.953807,11.85622,12,7.323170718,17,7.705262475,3,1.098612289,2.302585093,7.321849714,2.708050201,7.704361168,57,0,C,obst,burst,voiced,10.63804056,11.38038786,16
6.388679046,6.125339631,height,4.9,young,N,6.424869024,0.853475737,1.098612289,0.51343,0.83016,1.609437912,0.693147181,6,1,9.440604,14.561,5,5.560681631,33,8.143517406,2,3.610917913,1.386294361,5.411646052,3.465735903,8.133000219,835,0,C,obst,frication,voiceless,9.77934056,10.17080109,30
6.541029999,6.151881269,noun,4.13,young,N,2.944438979,-0.128254336,1.386294361,0.93893,0.95755,1.098612289,2.079441542,4,2,8.609208,12.79025,1,0.693147181,9,7.190676034,1,0.693147181,0,0,2.197224577,7.189922171,29,0,C,cont,short,voiced,10.41989755,10.51414946,28
6.372807713,6.172535322,foil,3.9,young,N,4.406719247,0.034742948,1.945910149,0.90951,1.07238,1.945910149,1.609437912,4,9,8.33998,12.95779,9,5.267858159,10,5.267858159,9,5.267858159,0,0,0.693147181,0,78,27,C,obst,frication,voiceless,5.451038454,6.040254711,27
6.570462706,6.204557763,foal,2.17,young,N,2.995732274,0.328504067,1.098612289,0,1.67393,1.098612289,0,4,6,8.368966,12.95779,4,4.553876892,30,6.637258031,4,4.553876892,0,0,3.295836866,6.50578406,35,9,C,obst,frication,voiceless,9.366831169,10.01229711,20
6.445672199,6.200914771,foam,3.6,young,N,4.812184355,0.065514607,1.609437912,0.42544,1.11947,1.791759469,1.098612289,4,3,8.131306,12.95779,3,3.784189634,11,6.428105273,3,3.784189634,0,0,2.197224577,6.356107661,124,41,C,obst,frication,voiceless,9.366831169,10.01229711,29
6.295136842,6.152945438,fish,4.27,young,N,8.027802848,0.498826128,3.663561646,1.17699,0.70564,1.791759469,4.700480366,4,3,8.541204,11.91551,5,5.087596335,5,5.087596335,5,5.087596335,0,0,0,0,2927,557,C,obst,frication,voiceless,10.95397695,11.89310695,28
6.377356002,6.117436187,trunk,4,young,N,5.874930731,1.261792375,1.609437912,0.06682,0.772,1.791759469,2.397895273,5,2,8.784777,12.29809,18,4.510859507,18,4.663439094,17,4.49980967,0.693147181,0.693147181,0.693147181,2.833213344,459,0,C,obst,burst,voiceless,13.53631768,13.67863644,30
6.390626499,6.119857762,month,5.41,young,N,7.385230923,-0.274129106,2.079441542,0.21337,0.86148,1.098612289,2.63905733,5,0,9.584024,12.23054,1,4.875197323,1,4.875197323,1,4.875197323,0,0,0,0,5663,0,C,cont,short,voiced,11.57229754,11.73079111,30
6.344003449,6.189905486,clerk,3.53,young,N,6.023447593,1.216153223,1.609437912,0.03822,0.85299,1.386294361,2.708050201,5,0,8.968647,11.29955,3,3.63758616,12,6.694562059,3,3.63758616,0,0,2.302585093,6.647688374,539,11,C,obst,burst,voiceless,11.03059011,11.39345476,29
6.392101351,6.100543142,yell,4.63,young,N,4.304065093,0.82590667,1.098612289,0,1.7227,1.609437912,0,4,1,8.20952,11.27861,18,7.369600721,20,7.371489295,18,7.369600721,0,0,1.098612289,1.386294361,40,390,C,cont,short,voiced,10.15568492,10.18825288,27
6.324538158,6.189495398,coach,4.2,young,N,6.234410726,0.559027726,2.302585093,0.38546,1.25399,2.079441542,2.772588722,5,3,8.841593,12.86473,4,3.36729583,5,3.36729583,4,3.36729583,0,0,0.693147181,0,615,103,C,obst,burst,voiceless,9.655474811,10.1015184,30
6.525806482,6.173786104,yea,4.73,young,N,3.688879454,-0.924258902,1.098612289,0,0.51079,0.693147181,0,3,0,7.342625,11.27861,7,4.941642423,49,10.35475424,0,0,1.945910149,4.919980926,3.891820298,10.35465871,7,0,C,cont,short,voiced,7.686162303,7.690286021,19
6.536633625,6.178773645,fist,4,young,N,5.765191103,2.181672164,1.945910149,0.18456,0.90804,0.693147181,0.693147181,4,6,8.688682,11.91551,11,5.710427017,12,5.323009979,10,5.323009979,0.693147181,4.584967479,1.098612289,0,470,0,C,obst,frication,voiceless,10.95397695,11.89310695,28
6.496593978,6.162261618,probe,3.2,young,N,4.672828834,2.005600628,1.791759469,0.89287,1.83304,1.945910149,0.693147181,5,4,8.860435,12.19724,4,3.36729583,4,3.36729583,4,3.36729583,0,0,0,0,81,153,C,obst,burst,voiceless,11.99156668,12.43677158,26
6.326203139,6.152094193,card,5.03,young,N,6.65415252,-1.131069499,3.091042453,1.36274,1.01388,2.63905733,3.891820298,4,9,8.485343,12.5702,11,5.690359454,14,5.811140993,9,5.602118821,1.098612289,3.258096538,1.791759469,4.158883083,1251,8,C,obst,burst,voiceless,9.997205556,10.19155705,30
6.400506584,6.124464549,cave,3.1,young,N,6.198478716,2.614959778,2.079441542,0.78941,0.82074,1.386294361,1.945910149,4,15,8.529665,12.5702,17,8.399085103,17,6.22059017,16,6.21860012,0.693147181,8.279443488,0.693147181,0.693147181,660,0,C,obst,burst,voiceless,10.42839358,11.4041926,27
6.500914225,6.231465215,stake,3.1,young,N,5.513428746,1.5244447,1.791759469,0.36961,1.11552,2.302585093,1.386294361,5,9,9.032622,13.30069,19,7.413367336,22,7.473069088,19,7.413367336,0,0,1.386294361,4.634728988,280,46,C,obst,frication,voiceless,12.42202641,13.1273947,28
6.360697804,6.251325681,stage,4,young,N,7.835579247,1.099324286,3.218875825,0.22509,0.92287,2.397895273,3.465735903,5,6,9.102073,13.30069,9,6.318968114,10,6.340359304,9,6.318968114,0,0,0.693147181,2.564949357,2933,243,C,obst,frication,voiceless,12.42202641,13.1273947,26
